parent_asin,year_month,feature_name,contribution
B083TZHG91,2021-07,history_3m_review_count,18.3
B083TZHG91,2021-07,history_12m_review_count,28.3
B083TZHG91,2021-07,history_1m_review_count,20.5
B084ZFQWP1,2021-07,history_12m_low_rating_ratio,91.2
B084ZFQWP1,2021-07,history_3m_low_rating_ratio,86.7
B084ZFQWP1,2021-07,history_6m_low_rating_ratio,89.5
B084ZFQWP1,2021-07,low_rating_ratio,9.8
B084ZFQWP1,2021-07,history_3m_vs_6m_low_rating_ratio_delta,31.6
B084ZFQWP1,2021-07,history_3m_vs_12m_low_rating_ratio_delta,31.8
B084ZFQWP1,2021-07,avg_rating,31.2
B084ZFQWP1,2021-07,history_12m_avg_rating,88.7
B084ZFQWP1,2021-07,history_6m_avg_rating,87.0
B084ZFQWP1,2021-07,history_3m_avg_rating,84.6
B084ZFQWP1,2021-07,review_count,99.5
B084ZFQWP1,2021-07,history_3m_review_count,70.7
B084ZFQWP1,2021-07,history_12m_review_count,94.8
B084ZFQWP1,2021-07,history_1m_review_count,64.0
B0855KHG9L,2021-07,history_12m_low_rating_ratio,11.5
B0855KHG9L,2021-07,history_3m_low_rating_ratio,10.2
B0855KHG9L,2021-07,history_6m_low_rating_ratio,4.7
B0855KHG9L,2021-07,low_rating_ratio,9.8
B0855KHG9L,2021-07,history_3m_vs_6m_low_rating_ratio_delta,62.4
B0855KHG9L,2021-07,history_3m_vs_12m_low_rating_ratio_delta,31.9
B0855KHG9L,2021-07,avg_rating,2.2
B0855KHG9L,2021-07,history_12m_avg_rating,8.1
B0855KHG9L,2021-07,history_6m_avg_rating,1.8
B0855KHG9L,2021-07,history_3m_avg_rating,2.9
B0855KHG9L,2021-07,review_count,54.1
B0855KHG9L,2021-07,history_3m_review_count,58.7
B0855KHG9L,2021-07,history_12m_review_count,66.8
B0855KHG9L,2021-07,history_1m_review_count,39.6
B085FZZNP5,2021-07,history_12m_low_rating_ratio,88.3
B085FZZNP5,2021-07,history_3m_low_rating_ratio,95.1
B085FZZNP5,2021-07,history_6m_low_rating_ratio,92.7
B085FZZNP5,2021-07,low_rating_ratio,57.6
B085FZZNP5,2021-07,history_3m_vs_6m_low_rating_ratio_delta,94.3
B085FZZNP5,2021-07,history_3m_vs_12m_low_rating_ratio_delta,97.0
B085FZZNP5,2021-07,avg_rating,87.7
B085FZZNP5,2021-07,history_12m_avg_rating,88.4
B085FZZNP5,2021-07,history_6m_avg_rating,93.4
B085FZZNP5,2021-07,history_3m_avg_rating,95.5
B085FZZNP5,2021-07,review_count,96.0
B085FZZNP5,2021-07,history_3m_review_count,88.3
B085FZZNP5,2021-07,history_12m_review_count,79.5
B085FZZNP5,2021-07,history_1m_review_count,54.0
B085J2LXC4,2021-07,history_12m_low_rating_ratio,37.8
B085J2LXC4,2021-07,history_3m_low_rating_ratio,39.4
B085J2LXC4,2021-07,history_6m_low_rating_ratio,37.7
B085J2LXC4,2021-07,low_rating_ratio,9.8
B085J2LXC4,2021-07,history_3m_vs_6m_low_rating_ratio_delta,53.3
B085J2LXC4,2021-07,history_3m_vs_12m_low_rating_ratio_delta,49.8
B085J2LXC4,2021-07,avg_rating,13.0
B085J2LXC4,2021-07,history_12m_avg_rating,28.6
B085J2LXC4,2021-07,history_6m_avg_rating,29.0
B085J2LXC4,2021-07,history_3m_avg_rating,31.2
B085J2LXC4,2021-07,review_count,74.4
B085J2LXC4,2021-07,history_3m_review_count,55.4
B085J2LXC4,2021-07,history_12m_review_count,94.0
B085J2LXC4,2021-07,history_1m_review_count,32.2
B085R91V61,2021-07,history_12m_low_rating_ratio,42.7
B085R91V61,2021-07,history_3m_low_rating_ratio,76.0
B085R91V61,2021-07,history_6m_low_rating_ratio,67.3
B085R91V61,2021-07,low_rating_ratio,81.8
B085R91V61,2021-07,history_3m_vs_6m_low_rating_ratio_delta,88.2
B085R91V61,2021-07,history_3m_vs_12m_low_rating_ratio_delta,95.7
B085R91V61,2021-07,avg_rating,77.9
B085R91V61,2021-07,history_12m_avg_rating,30.5
B085R91V61,2021-07,history_6m_avg_rating,58.2
B085R91V61,2021-07,history_3m_avg_rating,68.7
B085R91V61,2021-07,review_count,17.8
B085R91V61,2021-07,history_3m_review_count,6.7
B085R91V61,2021-07,history_12m_review_count,2.2
B085R91V61,2021-07,history_1m_review_count,15.4
B086L7WS44,2021-07,history_12m_low_rating_ratio,84.3
B086L7WS44,2021-07,history_3m_low_rating_ratio,66.2
B086L7WS44,2021-07,history_6m_low_rating_ratio,82.1
B086L7WS44,2021-07,low_rating_ratio,81.6
B086L7WS44,2021-07,history_3m_vs_6m_low_rating_ratio_delta,3.5
B086L7WS44,2021-07,history_3m_vs_12m_low_rating_ratio_delta,5.2
B086L7WS44,2021-07,avg_rating,81.5
B086L7WS44,2021-07,history_12m_avg_rating,79.2
B086L7WS44,2021-07,history_6m_avg_rating,76.6
B086L7WS44,2021-07,history_3m_avg_rating,55.6
B086L7WS44,2021-07,review_count,43.0
B086L7WS44,2021-07,history_3m_review_count,36.6
B086L7WS44,2021-07,history_12m_review_count,17.7
B086L7WS44,2021-07,history_1m_review_count,94.1
B086WMG49L,2021-07,history_12m_low_rating_ratio,67.7
B086WMG49L,2021-07,history_3m_low_rating_ratio,51.4
B086WMG49L,2021-07,history_6m_low_rating_ratio,61.6
B086WMG49L,2021-07,low_rating_ratio,60.6
B086WMG49L,2021-07,history_3m_vs_6m_low_rating_ratio_delta,15.3
B086WMG49L,2021-07,history_3m_vs_12m_low_rating_ratio_delta,12.0
B086WMG49L,2021-07,avg_rating,64.2
B086WMG49L,2021-07,history_12m_avg_rating,59.7
B086WMG49L,2021-07,history_6m_avg_rating,58.6
B086WMG49L,2021-07,history_3m_avg_rating,47.8
B086WMG49L,2021-07,review_count,69.0
B086WMG49L,2021-07,history_3m_review_count,60.5
B086WMG49L,2021-07,history_12m_review_count,71.1
B086WMG49L,2021-07,history_1m_review_count,80.9
B087B9YCX4,2021-07,history_12m_low_rating_ratio,27.1
B087B9YCX4,2021-07,history_3m_low_rating_ratio,37.8
B087B9YCX4,2021-07,history_6m_low_rating_ratio,28.4
B087B9YCX4,2021-07,low_rating_ratio,49.7
B087B9YCX4,2021-07,history_3m_vs_6m_low_rating_ratio_delta,72.9
B087B9YCX4,2021-07,history_3m_vs_12m_low_rating_ratio_delta,67.9
B087B9YCX4,2021-07,avg_rating,45.9
B087B9YCX4,2021-07,history_12m_avg_rating,27.8
B087B9YCX4,2021-07,history_6m_avg_rating,30.2
B087B9YCX4,2021-07,history_3m_avg_rating,34.2
B087B9YCX4,2021-07,review_count,6.4
B087B9YCX4,2021-07,history_3m_review_count,2.8
B087B9YCX4,2021-07,history_12m_review_count,6.5
B087B9YCX4,2021-07,history_1m_review_count,4.6
B087PJ2392,2021-07,history_12m_low_rating_ratio,19.9
B087PJ2392,2021-07,history_3m_low_rating_ratio,41.9
B087PJ2392,2021-07,history_6m_low_rating_ratio,20.6
B087PJ2392,2021-07,low_rating_ratio,53.7
B087PJ2392,2021-07,history_3m_vs_6m_low_rating_ratio_delta,89.3
B087PJ2392,2021-07,history_3m_vs_12m_low_rating_ratio_delta,82.3
B087PJ2392,2021-07,avg_rating,46.1
B087PJ2392,2021-07,history_12m_avg_rating,14.5
B087PJ2392,2021-07,history_6m_avg_rating,15.0
B087PJ2392,2021-07,history_3m_avg_rating,34.8
B087PJ2392,2021-07,review_count,4.6
B087PJ2392,2021-07,history_3m_review_count,5.6
B087PJ2392,2021-07,history_12m_review_count,1.9
B087PJ2392,2021-07,history_1m_review_count,6.3
B087WJCW3P,2021-07,history_12m_low_rating_ratio,99.7
B087WJCW3P,2021-07,history_3m_low_rating_ratio,99.8
B087WJCW3P,2021-07,history_6m_low_rating_ratio,99.8
B087WJCW3P,2021-07,low_rating_ratio,99.3
B087WJCW3P,2021-07,history_3m_vs_6m_low_rating_ratio_delta,96.6
B087WJCW3P,2021-07,history_3m_vs_12m_low_rating_ratio_delta,98.4
B087WJCW3P,2021-07,avg_rating,99.8
B087WJCW3P,2021-07,history_12m_avg_rating,99.8
B087WJCW3P,2021-07,history_6m_avg_rating,99.8
B087WJCW3P,2021-07,history_3m_avg_rating,99.7
B087WJCW3P,2021-07,review_count,96.0
B087WJCW3P,2021-07,history_3m_review_count,73.1
B087WJCW3P,2021-07,history_12m_review_count,82.0
B087WJCW3P,2021-07,history_1m_review_count,86.0
B0887RSP7S,2021-07,history_12m_low_rating_ratio,48.8
B0887RSP7S,2021-07,history_3m_low_rating_ratio,65.7
B0887RSP7S,2021-07,history_6m_low_rating_ratio,51.2
B0887RSP7S,2021-07,low_rating_ratio,57.6
B0887RSP7S,2021-07,history_3m_vs_6m_low_rating_ratio_delta,89.6
B0887RSP7S,2021-07,history_3m_vs_12m_low_rating_ratio_delta,85.8
B0887RSP7S,2021-07,avg_rating,64.9
B0887RSP7S,2021-07,history_12m_avg_rating,48.4
B0887RSP7S,2021-07,history_6m_avg_rating,52.7
B0887RSP7S,2021-07,history_3m_avg_rating,67.7
B0887RSP7S,2021-07,review_count,96.0
B0887RSP7S,2021-07,history_3m_review_count,27.5
B0887RSP7S,2021-07,history_12m_review_count,22.6
B0887RSP7S,2021-07,history_1m_review_count,39.6
B08888J5W1,2021-07,history_12m_low_rating_ratio,55.8
B08888J5W1,2021-07,history_3m_low_rating_ratio,51.9
B08888J5W1,2021-07,history_6m_low_rating_ratio,56.2
B08888J5W1,2021-07,low_rating_ratio,66.1
B08888J5W1,2021-07,history_3m_vs_6m_low_rating_ratio_delta,30.8
B08888J5W1,2021-07,history_3m_vs_12m_low_rating_ratio_delta,36.5
B08888J5W1,2021-07,avg_rating,55.4
B08888J5W1,2021-07,history_12m_avg_rating,52.0
B08888J5W1,2021-07,history_6m_avg_rating,51.4
B08888J5W1,2021-07,history_3m_avg_rating,45.3
B08888J5W1,2021-07,review_count,5.1
B08888J5W1,2021-07,history_3m_review_count,4.6
B08888J5W1,2021-07,history_12m_review_count,14.2
B08888J5W1,2021-07,history_1m_review_count,6.1
B088MMFPK9,2021-07,history_12m_low_rating_ratio,19.5
B088MMFPK9,2021-07,history_3m_low_rating_ratio,33.4
B088MMFPK9,2021-07,history_6m_low_rating_ratio,17.7
B088MMFPK9,2021-07,low_rating_ratio,28.0
B088MMFPK9,2021-07,history_3m_vs_6m_low_rating_ratio_delta,82.6
B088MMFPK9,2021-07,history_3m_vs_12m_low_rating_ratio_delta,71.8
B088MMFPK9,2021-07,avg_rating,17.2
B088MMFPK9,2021-07,history_12m_avg_rating,24.2
B088MMFPK9,2021-07,history_6m_avg_rating,24.6
B088MMFPK9,2021-07,history_3m_avg_rating,41.1
B088MMFPK9,2021-07,review_count,46.2
B088MMFPK9,2021-07,history_3m_review_count,64.4
B088MMFPK9,2021-07,history_12m_review_count,83.7
B088MMFPK9,2021-07,history_1m_review_count,49.8
B0895LWDSX,2021-07,history_12m_low_rating_ratio,83.2
B0895LWDSX,2021-07,history_3m_low_rating_ratio,79.5
B0895LWDSX,2021-07,history_6m_low_rating_ratio,69.5
B0895LWDSX,2021-07,low_rating_ratio,9.8
B0895LWDSX,2021-07,history_3m_vs_6m_low_rating_ratio_delta,91.8
B0895LWDSX,2021-07,history_3m_vs_12m_low_rating_ratio_delta,48.6
B0895LWDSX,2021-07,avg_rating,2.2
B0895LWDSX,2021-07,history_12m_avg_rating,83.1
B0895LWDSX,2021-07,history_6m_avg_rating,70.5
B0895LWDSX,2021-07,history_3m_avg_rating,80.1
B0895LWDSX,2021-07,review_count,74.4
B0895LWDSX,2021-07,history_3m_review_count,91.7
B0895LWDSX,2021-07,history_12m_review_count,84.0
B0895LWDSX,2021-07,history_1m_review_count,86.0
B089B1X3XJ,2021-07,history_12m_low_rating_ratio,66.9
B089B1X3XJ,2021-07,history_3m_low_rating_ratio,57.0
B089B1X3XJ,2021-07,history_6m_low_rating_ratio,57.2
B089B1X3XJ,2021-07,low_rating_ratio,86.0
B089B1X3XJ,2021-07,history_3m_vs_6m_low_rating_ratio_delta,52.1
B089B1X3XJ,2021-07,history_3m_vs_12m_low_rating_ratio_delta,22.9
B089B1X3XJ,2021-07,avg_rating,77.1
B089B1X3XJ,2021-07,history_12m_avg_rating,70.5
B089B1X3XJ,2021-07,history_6m_avg_rating,62.1
B089B1X3XJ,2021-07,history_3m_avg_rating,63.0
B089B1X3XJ,2021-07,review_count,84.7
B089B1X3XJ,2021-07,history_3m_review_count,70.7
B089B1X3XJ,2021-07,history_12m_review_count,70.3
B089B1X3XJ,2021-07,history_1m_review_count,54.0
B089DMYHQW,2021-07,history_12m_low_rating_ratio,81.3
B089DMYHQW,2021-07,history_3m_low_rating_ratio,97.1
B089DMYHQW,2021-07,history_6m_low_rating_ratio,81.7
B089DMYHQW,2021-07,low_rating_ratio,95.0
B089DMYHQW,2021-07,history_3m_vs_6m_low_rating_ratio_delta,99.9
B089DMYHQW,2021-07,history_3m_vs_12m_low_rating_ratio_delta,99.6
B089DMYHQW,2021-07,avg_rating,97.5
B089DMYHQW,2021-07,history_12m_avg_rating,86.4
B089DMYHQW,2021-07,history_6m_avg_rating,85.7
B089DMYHQW,2021-07,history_3m_avg_rating,98.0
B089DMYHQW,2021-07,review_count,54.1
B089DMYHQW,2021-07,history_3m_review_count,10.9
B089DMYHQW,2021-07,history_12m_review_count,5.8
B089DMYHQW,2021-07,history_1m_review_count,39.6
B089SZP3KS,2021-07,history_12m_low_rating_ratio,26.1
B089SZP3KS,2021-07,history_3m_low_rating_ratio,3.1
B089SZP3KS,2021-07,history_6m_low_rating_ratio,25.4
B089SZP3KS,2021-07,low_rating_ratio,41.3
B089SZP3KS,2021-07,history_3m_vs_6m_low_rating_ratio_delta,3.9
B089SZP3KS,2021-07,history_3m_vs_12m_low_rating_ratio_delta,5.2
B089SZP3KS,2021-07,avg_rating,68.1
B089SZP3KS,2021-07,history_12m_avg_rating,43.3
B089SZP3KS,2021-07,history_6m_avg_rating,41.2
B089SZP3KS,2021-07,history_3m_avg_rating,25.9
B089SZP3KS,2021-07,review_count,79.7
B089SZP3KS,2021-07,history_3m_review_count,68.5
B089SZP3KS,2021-07,history_12m_review_count,78.7
B089SZP3KS,2021-07,history_1m_review_count,64.0
B08B6XFFRD,2021-07,history_12m_low_rating_ratio,80.7
B08B6XFFRD,2021-07,history_3m_low_rating_ratio,68.3
B08B6XFFRD,2021-07,history_6m_low_rating_ratio,77.8
B08B6XFFRD,2021-07,low_rating_ratio,92.0
B08B6XFFRD,2021-07,history_3m_vs_6m_low_rating_ratio_delta,12.0
B08B6XFFRD,2021-07,history_3m_vs_12m_low_rating_ratio_delta,13.3
B08B6XFFRD,2021-07,avg_rating,91.6
B08B6XFFRD,2021-07,history_12m_avg_rating,84.4
B08B6XFFRD,2021-07,history_6m_avg_rating,82.2
B08B6XFFRD,2021-07,history_3m_avg_rating,72.0
B08B6XFFRD,2021-07,review_count,93.0
B08B6XFFRD,2021-07,history_3m_review_count,75.4
B08B6XFFRD,2021-07,history_12m_review_count,76.7
B08B6XFFRD,2021-07,history_1m_review_count,86.0
B08BL18RF7,2021-07,history_12m_low_rating_ratio,73.5
B08BL18RF7,2021-07,history_3m_low_rating_ratio,78.9
B08BL18RF7,2021-07,history_6m_low_rating_ratio,77.1
B08BL18RF7,2021-07,low_rating_ratio,95.2
B08BL18RF7,2021-07,history_3m_vs_6m_low_rating_ratio_delta,72.6
B08BL18RF7,2021-07,history_3m_vs_12m_low_rating_ratio_delta,81.5
B08BL18RF7,2021-07,avg_rating,93.7
B08BL18RF7,2021-07,history_12m_avg_rating,71.5
B08BL18RF7,2021-07,history_6m_avg_rating,73.8
B08BL18RF7,2021-07,history_3m_avg_rating,76.6
B08BL18RF7,2021-07,review_count,89.2
B08BL18RF7,2021-07,history_3m_review_count,82.1
B08BL18RF7,2021-07,history_12m_review_count,95.4
B08BL18RF7,2021-07,history_1m_review_count,90.6
B08BL1TMCK,2021-07,history_12m_low_rating_ratio,58.8
B08BL1TMCK,2021-07,history_3m_low_rating_ratio,55.4
B08BL1TMCK,2021-07,history_6m_low_rating_ratio,63.8
B08BL1TMCK,2021-07,low_rating_ratio,60.6
B08BL1TMCK,2021-07,history_3m_vs_6m_low_rating_ratio_delta,18.7
B08BL1TMCK,2021-07,history_3m_vs_12m_low_rating_ratio_delta,39.9
B08BL1TMCK,2021-07,avg_rating,59.4
B08BL1TMCK,2021-07,history_12m_avg_rating,53.0
B08BL1TMCK,2021-07,history_6m_avg_rating,57.4
B08BL1TMCK,2021-07,history_3m_avg_rating,45.1
B08BL1TMCK,2021-07,review_count,69.0
B08BL1TMCK,2021-07,history_3m_review_count,96.2
B08BL1TMCK,2021-07,history_12m_review_count,96.0
B08BL1TMCK,2021-07,history_1m_review_count,46.0
B08BPDTL1H,2021-07,history_12m_low_rating_ratio,71.8
B08BPDTL1H,2021-07,history_3m_low_rating_ratio,89.1
B08BPDTL1H,2021-07,history_6m_low_rating_ratio,68.3
B08BPDTL1H,2021-07,low_rating_ratio,86.5
B08BPDTL1H,2021-07,history_3m_vs_6m_low_rating_ratio_delta,99.2
B08BPDTL1H,2021-07,history_3m_vs_12m_low_rating_ratio_delta,96.7
B08BPDTL1H,2021-07,avg_rating,84.5
B08BPDTL1H,2021-07,history_12m_avg_rating,68.7
B08BPDTL1H,2021-07,history_6m_avg_rating,65.3
B08BPDTL1H,2021-07,history_3m_avg_rating,87.4
B08BPDTL1H,2021-07,review_count,32.6
B08BPDTL1H,2021-07,history_3m_review_count,9.8
B08BPDTL1H,2021-07,history_12m_review_count,3.9
B08BPDTL1H,2021-07,history_1m_review_count,34.5
B08C6GQKQW,2021-07,history_12m_low_rating_ratio,31.8
B08C6GQKQW,2021-07,history_3m_low_rating_ratio,39.1
B08C6GQKQW,2021-07,history_6m_low_rating_ratio,41.1
B08C6GQKQW,2021-07,low_rating_ratio,9.8
B08C6GQKQW,2021-07,history_3m_vs_6m_low_rating_ratio_delta,36.6
B08C6GQKQW,2021-07,history_3m_vs_12m_low_rating_ratio_delta,62.1
B08C6GQKQW,2021-07,avg_rating,12.2
B08C6GQKQW,2021-07,history_12m_avg_rating,38.0
B08C6GQKQW,2021-07,history_6m_avg_rating,45.5
B08C6GQKQW,2021-07,history_3m_avg_rating,41.6
B08C6GQKQW,2021-07,review_count,69.0
B08C6GQKQW,2021-07,history_3m_review_count,77.7
B08C6GQKQW,2021-07,history_12m_review_count,61.5
B08C6GQKQW,2021-07,history_1m_review_count,49.8
B08CRV3XXV,2021-07,history_12m_low_rating_ratio,68.5
B08CRV3XXV,2021-07,history_3m_low_rating_ratio,44.2
B08CRV3XXV,2021-07,history_6m_low_rating_ratio,65.0
B08CRV3XXV,2021-07,low_rating_ratio,67.3
B08CRV3XXV,2021-07,history_3m_vs_6m_low_rating_ratio_delta,4.6
B08CRV3XXV,2021-07,history_3m_vs_12m_low_rating_ratio_delta,5.7
B08CRV3XXV,2021-07,avg_rating,72.6
B08CRV3XXV,2021-07,history_12m_avg_rating,76.9
B08CRV3XXV,2021-07,history_6m_avg_rating,71.3
B08CRV3XXV,2021-07,history_3m_avg_rating,51.2
B08CRV3XXV,2021-07,review_count,79.7
B08CRV3XXV,2021-07,history_3m_review_count,86.3
B08CRV3XXV,2021-07,history_12m_review_count,82.0
B08CRV3XXV,2021-07,history_1m_review_count,86.0
B08CSLHV3Y,2021-07,history_12m_low_rating_ratio,46.4
B08CSLHV3Y,2021-07,history_3m_low_rating_ratio,54.6
B08CSLHV3Y,2021-07,history_6m_low_rating_ratio,44.3
B08CSLHV3Y,2021-07,low_rating_ratio,23.5
B08CSLHV3Y,2021-07,history_3m_vs_6m_low_rating_ratio_delta,80.5
B08CSLHV3Y,2021-07,history_3m_vs_12m_low_rating_ratio_delta,71.0
B08CSLHV3Y,2021-07,avg_rating,31.2
B08CSLHV3Y,2021-07,history_12m_avg_rating,43.6
B08CSLHV3Y,2021-07,history_6m_avg_rating,40.2
B08CSLHV3Y,2021-07,history_3m_avg_rating,51.8
B08CSLHV3Y,2021-07,review_count,28.9
B08CSLHV3Y,2021-07,history_3m_review_count,66.5
B08CSLHV3Y,2021-07,history_12m_review_count,85.3
B08CSLHV3Y,2021-07,history_1m_review_count,75.4
B08CW52TWQ,2021-07,history_12m_low_rating_ratio,65.1
B08CW52TWQ,2021-07,history_3m_low_rating_ratio,71.0
B08CW52TWQ,2021-07,history_6m_low_rating_ratio,66.7
B08CW52TWQ,2021-07,low_rating_ratio,84.4
B08CW52TWQ,2021-07,history_3m_vs_6m_low_rating_ratio_delta,74.8
B08CW52TWQ,2021-07,history_3m_vs_12m_low_rating_ratio_delta,75.9
B08CW52TWQ,2021-07,avg_rating,83.9
B08CW52TWQ,2021-07,history_12m_avg_rating,71.2
B08CW52TWQ,2021-07,history_6m_avg_rating,77.6
B08CW52TWQ,2021-07,history_3m_avg_rating,84.3
B08CW52TWQ,2021-07,review_count,63.5
B08CW52TWQ,2021-07,history_3m_review_count,96.9
B08CW52TWQ,2021-07,history_12m_review_count,54.3
B08CW52TWQ,2021-07,history_1m_review_count,75.4
B08CXBRG2N,2021-07,history_12m_low_rating_ratio,64.3
B08CXBRG2N,2021-07,history_3m_low_rating_ratio,77.3
B08CXBRG2N,2021-07,history_6m_low_rating_ratio,82.3
B08CXBRG2N,2021-07,low_rating_ratio,54.9
B08CXBRG2N,2021-07,history_3m_vs_6m_low_rating_ratio_delta,22.7
B08CXBRG2N,2021-07,history_3m_vs_12m_low_rating_ratio_delta,88.7
B08CXBRG2N,2021-07,avg_rating,61.4
B08CXBRG2N,2021-07,history_12m_avg_rating,64.0
B08CXBRG2N,2021-07,history_6m_avg_rating,78.5
B08CXBRG2N,2021-07,history_3m_avg_rating,70.7
B08CXBRG2N,2021-07,review_count,58.5
B08CXBRG2N,2021-07,history_3m_review_count,98.5
B08CXBRG2N,2021-07,history_12m_review_count,95.2
B08CXBRG2N,2021-07,history_1m_review_count,75.4
B08CY8KMPZ,2021-07,history_12m_low_rating_ratio,75.7
B08CY8KMPZ,2021-07,history_3m_low_rating_ratio,75.2
B08CY8KMPZ,2021-07,history_6m_low_rating_ratio,71.0
B08CY8KMPZ,2021-07,low_rating_ratio,81.6
B08CY8KMPZ,2021-07,history_3m_vs_6m_low_rating_ratio_delta,78.1
B08CY8KMPZ,2021-07,history_3m_vs_12m_low_rating_ratio_delta,63.5
B08CY8KMPZ,2021-07,avg_rating,93.1
B08CY8KMPZ,2021-07,history_12m_avg_rating,78.9
B08CY8KMPZ,2021-07,history_6m_avg_rating,75.8
B08CY8KMPZ,2021-07,history_3m_avg_rating,74.9
B08CY8KMPZ,2021-07,review_count,43.0
B08CY8KMPZ,2021-07,history_3m_review_count,86.3
B08CY8KMPZ,2021-07,history_12m_review_count,90.5
B08CY8KMPZ,2021-07,history_1m_review_count,58.7
B08CYVTLFG,2021-07,history_12m_low_rating_ratio,90.8
B08CYVTLFG,2021-07,history_3m_low_rating_ratio,93.7
B08CYVTLFG,2021-07,history_6m_low_rating_ratio,88.8
B08CYVTLFG,2021-07,low_rating_ratio,69.5
B08CYVTLFG,2021-07,history_3m_vs_6m_low_rating_ratio_delta,96.9
B08CYVTLFG,2021-07,history_3m_vs_12m_low_rating_ratio_delta,91.7
B08CYVTLFG,2021-07,avg_rating,77.8
B08CYVTLFG,2021-07,history_12m_avg_rating,94.4
B08CYVTLFG,2021-07,history_6m_avg_rating,92.9
B08CYVTLFG,2021-07,history_3m_avg_rating,95.2
B08CYVTLFG,2021-07,review_count,27.3
B08CYVTLFG,2021-07,history_3m_review_count,99.0
B08CYVTLFG,2021-07,history_12m_review_count,93.0
B08CYVTLFG,2021-07,history_1m_review_count,96.6
B08DBMRW2H,2021-07,history_12m_low_rating_ratio,6.0
B08DBMRW2H,2021-07,history_3m_low_rating_ratio,6.8
B08DBMRW2H,2021-07,history_6m_low_rating_ratio,6.1
B08DBMRW2H,2021-07,low_rating_ratio,19.8
B08DBMRW2H,2021-07,history_3m_vs_6m_low_rating_ratio_delta,34.9
B08DBMRW2H,2021-07,history_3m_vs_12m_low_rating_ratio_delta,32.6
B08DBMRW2H,2021-07,avg_rating,8.1
B08DBMRW2H,2021-07,history_12m_avg_rating,6.7
B08DBMRW2H,2021-07,history_6m_avg_rating,6.6
B08DBMRW2H,2021-07,history_3m_avg_rating,6.5
B08DBMRW2H,2021-07,review_count,3.2
B08DBMRW2H,2021-07,history_3m_review_count,2.3
B08DBMRW2H,2021-07,history_12m_review_count,17.5
B08DBMRW2H,2021-07,history_1m_review_count,1.0
B08DBVYJPZ,2021-07,history_12m_low_rating_ratio,10.6
B08DBVYJPZ,2021-07,history_3m_low_rating_ratio,9.2
B08DBVYJPZ,2021-07,history_6m_low_rating_ratio,9.8
B08DBVYJPZ,2021-07,low_rating_ratio,21.7
B08DBVYJPZ,2021-07,history_3m_vs_6m_low_rating_ratio_delta,35.5
B08DBVYJPZ,2021-07,history_3m_vs_12m_low_rating_ratio_delta,31.2
B08DBVYJPZ,2021-07,avg_rating,16.9
B08DBVYJPZ,2021-07,history_12m_avg_rating,6.8
B08DBVYJPZ,2021-07,history_6m_avg_rating,6.9
B08DBVYJPZ,2021-07,history_3m_avg_rating,8.3
B08DBVYJPZ,2021-07,review_count,19.7
B08DBVYJPZ,2021-07,history_3m_review_count,9.7
B08DBVYJPZ,2021-07,history_12m_review_count,34.8
B08DBVYJPZ,2021-07,history_1m_review_count,3.8
B08DJ2W7SC,2021-07,history_12m_low_rating_ratio,21.3
B08DJ2W7SC,2021-07,history_3m_low_rating_ratio,54.1
B08DJ2W7SC,2021-07,history_6m_low_rating_ratio,21.5
B08DJ2W7SC,2021-07,low_rating_ratio,78.6
B08DJ2W7SC,2021-07,history_3m_vs_6m_low_rating_ratio_delta,96.3
B08DJ2W7SC,2021-07,history_3m_vs_12m_low_rating_ratio_delta,91.2
B08DJ2W7SC,2021-07,avg_rating,85.3
B08DJ2W7SC,2021-07,history_12m_avg_rating,25.4
B08DJ2W7SC,2021-07,history_6m_avg_rating,25.3
B08DJ2W7SC,2021-07,history_3m_avg_rating,49.9
B08DJ2W7SC,2021-07,review_count,18.7
B08DJ2W7SC,2021-07,history_3m_review_count,29.3
B08DJ2W7SC,2021-07,history_12m_review_count,31.4
B08DJ2W7SC,2021-07,history_1m_review_count,22.8
B08F6ZLCLY,2021-07,history_12m_low_rating_ratio,78.2
B08F6ZLCLY,2021-07,history_3m_low_rating_ratio,82.1
B08F6ZLCLY,2021-07,history_6m_low_rating_ratio,80.6
B08F6ZLCLY,2021-07,low_rating_ratio,76.9
B08F6ZLCLY,2021-07,history_3m_vs_6m_low_rating_ratio_delta,74.4
B08F6ZLCLY,2021-07,history_3m_vs_12m_low_rating_ratio_delta,81.4
B08F6ZLCLY,2021-07,avg_rating,68.9
B08F6ZLCLY,2021-07,history_12m_avg_rating,72.9
B08F6ZLCLY,2021-07,history_6m_avg_rating,75.0
B08F6ZLCLY,2021-07,history_3m_avg_rating,76.6
B08F6ZLCLY,2021-07,review_count,27.3
B08F6ZLCLY,2021-07,history_3m_review_count,35.0
B08F6ZLCLY,2021-07,history_12m_review_count,74.2
B08F6ZLCLY,2021-07,history_1m_review_count,46.0
B08FDB6W59,2021-07,history_12m_low_rating_ratio,92.4
B08FDB6W59,2021-07,history_3m_low_rating_ratio,82.7
B08FDB6W59,2021-07,history_6m_low_rating_ratio,87.7
B08FDB6W59,2021-07,low_rating_ratio,71.2
B08FDB6W59,2021-07,history_3m_vs_6m_low_rating_ratio_delta,17.4
B08FDB6W59,2021-07,history_3m_vs_12m_low_rating_ratio_delta,7.7
B08FDB6W59,2021-07,avg_rating,78.6
B08FDB6W59,2021-07,history_12m_avg_rating,92.1
