parent_asin,year_month,n_reviews_t,n_reviews_p3,text_reliability,topic,topic_label,rate_t,rate_p3,rate_t_shrunk,delta,is_surge,count_t,surge_confidence
B0C7G1VY62,2021-01,6,10.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B07SPHXL9Z,2018-03,6,33.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B0C2DQMJGQ,2019-06,6,11.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B00DM8JYWC,2018-04,6,11.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B002UQY3LE,2018-04,6,24.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00AF7UY6I,2020-07,6,12.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0B57GSDMD,2019-06,12,37.0,0.7059,performance,성능 미달,0.16667,0.0,0.12516,0.16667,1,2,strong
B0B75G7ZQW,2017-08,6,3.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01AYKYBAA,2016-11,6,29.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B09WZVMPQ3,2022-10,6,5.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B07TNNY56Q,2021-06,6,7.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0C5BFQLRL,2021-02,6,9.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B0136ZB1KI,2016-04,6,116.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00XYVDZ0Y,2016-04,6,19.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B010GPNYSI,2020-07,6,2.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B00Y1RZKTY,2020-07,9,18.0,0.6429,durability_failure,내구성 고장,0.33333,0.16667,0.24147,0.16667,1,3,moderate
B081K5T5HB,2018-05,6,17.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B078H7KDJR,2018-12,6,3.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0C9MRH82R,2017-11,6,21.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B07PCNLCJD,2021-08,6,17.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B078Z3XS3H,2021-08,6,12.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07VH72MXX,2017-06,6,22.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0BX9GK3PB,2017-03,6,19.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07PWWVHR8,2019-08,6,11.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00AF7U1F2,2018-07,6,23.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B08PC7Z882,2021-11,6,8.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B078Z5J2QV,2021-11,6,22.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B08NB5VNC6,2021-11,6,30.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B07YXRTY6F,2021-11,6,31.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B07TRKGW9G,2021-11,6,29.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B081K5T5HB,2021-06,6,9.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B08136MBYD,2021-06,6,19.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00O2CF24Q,2016-05,6,23.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00QZPA8HE,2020-01,6,10.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0751KDVTP,2017-10,18,4.0,0.7826,durability_failure,내구성 고장,0.16667,0.0,0.14698,0.16667,1,3,strong
B06XT7D93B,2017-10,6,6.0,0.5455,durability_failure,내구성 고장,0.33333,0.16667,0.21642,0.16667,1,2,moderate
B0C5WGV7K8,2019-10,6,3.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B01JZNCROY,2018-04,6,17.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B08FDB6W59,2022-10,6,18.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B08XZF22X3,2022-10,6,21.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0BMPQXGMG,2016-03,6,12.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B09HJC19LM,2021-05,6,23.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B005D9IR4Y,2020-07,8,24.0,0.6154,durability_failure,내구성 고장,0.25,0.08333,0.18312,0.16667,1,2,moderate
B07SPH7B85,2016-04,6,14.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B06WVC6RY8,2017-06,6,4.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B00ZAAXLHY,2022-01,6,9.0,0.5455,shipping_packaging,배송 및 포장,0.16667,0.0,0.09375,0.16667,1,1,weak
B09QYZ18YD,2019-08,12,19.0,0.7059,performance,성능 미달,0.16667,0.0,0.12516,0.16667,1,2,strong
B0C9DPRT35,2021-07,6,21.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B07HR81PD2,2019-12,6,9.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0BVZ6NRP6,2019-08,6,50.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00M9ICOV4,2017-02,6,25.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00FZXGZTC,2021-09,6,28.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07CNNN6BS,2019-04,6,3.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B01MDRYAZS,2018-05,6,17.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B09L4FSF5S,2019-10,6,19.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0BX3BTN3B,2019-10,6,22.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0BTY63SFY,2019-06,6,44.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B07MGK2D72,2021-02,6,8.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B01AGQ4MH4,2016-10,12,23.0,0.7059,return_intent,반품 의사,0.16667,0.0,0.12021,0.16667,1,2,strong
B07KQN6Z57,2020-10,12,13.0,0.7059,build_quality,제작 품질,0.16667,0.0,0.12386,0.16667,1,2,strong
B07LC3CHQS,2020-05,6,13.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B01LZHJF55,2017-07,6,7.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B0BKLQB52Z,2020-02,6,20.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B0117DE77U,2020-04,6,12.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B00INXGA1O,2017-08,9,30.0,0.6429,durability_failure,내구성 고장,0.33333,0.16667,0.24147,0.16667,1,3,moderate
B00JJZBHK4,2020-04,6,10.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B01GOYBPZO,2017-08,6,9.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0C3D4P1VS,2018-06,6,10.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B08SW8R712,2021-04,6,1.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B00LIAP2ZY,2018-07,6,3.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07P98DSN4,2020-09,6,19.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0BTV3G59T,2017-07,6,29.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B07CNPVDXY,2020-01,6,9.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B077WCTV57,2020-01,6,7.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01IYD1MII,2019-11,10,30.0,0.6667,incompatibility,호환 및 규격,0.3,0.13333,0.21333,0.16667,1,3,strong
B01I3M7K3Q,2019-11,6,13.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B074HLRXMP,2019-11,6,17.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01FF19OU0,2020-07,6,9.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B084H2ZZSY,2022-12,6,14.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B0081N3YW4,2016-07,6,12.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0BTQ84JY7,2018-02,6,50.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00W0M0OFM,2016-11,6,19.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B01GHWLL84,2018-05,6,10.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B01BKWSHHE,2018-06,6,5.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0BX3BTN3B,2018-05,6,31.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00NJ40TFU,2018-06,6,10.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B074VG1DCZ,2018-06,6,9.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00ZY5H5JK,2018-05,6,20.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B00ZFS3OQ4,2021-01,6,34.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B08FDB6W59,2018-04,6,23.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0C62K81PJ,2020-06,6,21.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B079RMVP1Z,2019-11,6,14.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01H2QXN3U,2017-10,6,2.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B078BKYJF1,2018-04,6,7.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00X74X580,2019-02,6,14.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B07SHKBXP5,2018-04,6,32.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B07WHZG5CT,2017-09,6,20.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07KP6X4YK,2019-11,6,11.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0C4TLWPCD,2020-05,6,9.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B004H3XPQW,2017-09,6,18.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B01BKCDB16,2017-08,6,17.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B07RYT1NMK,2020-06,6,6.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B072MQ8MX8,2020-01,6,9.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B010GPNYSI,2020-07,6,2.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B07CLKPH7F,2019-11,6,12.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B00M3BQZWQ,2019-11,6,14.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B08L8RDNP7,2018-06,6,28.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0882ZJ48W,2020-09,6,13.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0015UGPWQ,2017-08,6,30.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0BYDNXYP6,2019-09,12,14.0,0.7059,build_quality,제작 품질,0.16667,0.0,0.12386,0.16667,1,2,strong
B0B75G7ZQW,2017-08,6,3.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B077RKXBGX,2020-05,6,15.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B01KSWV7DS,2017-08,6,27.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B01GOYBPZO,2017-08,6,9.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B07VFQ438P,2020-01,6,15.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B00W0TH4CQ,2017-03,6,8.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00BZUCF3O,2016-07,6,23.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B07KPL5XR7,2020-09,6,17.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B002LKPWL4,2020-09,6,26.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07XSF9JJZ,2023-01,6,15.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0176O6TMU,2016-06,6,9.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B004XLEK3U,2018-07,6,12.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0768MWZJD,2018-07,6,14.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B081JSPLF4,2021-01,6,15.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B08FDBWTDB,2023-01,6,11.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B0C4NG3VSP,2020-10,6,15.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01D5NN6YU,2017-07,6,8.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07TW2HWTB,2019-06,6,25.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01CA34OZG,2020-02,6,13.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B09883GQK6,2023-01,6,25.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B00M25QLQS,2017-09,6,13.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B07CGR1XMR,2020-01,6,10.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B074124N36,2020-02,6,34.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B0C49YTRKQ,2022-12,12,15.0,0.7059,durability_failure,내구성 고장,0.16667,0.0,0.14003,0.16667,1,2,strong
B0000CF4DJ,2017-09,6,11.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07WRPZVTW,2020-08,6,4.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B08FDR4M7R,2020-08,6,13.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07VDS1QBF,2019-09,6,1.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01BFVL34O,2017-09,6,66.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B074JF8F7C,2017-09,6,3.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07J2QNQCF,2020-04,6,61.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B07BTT18PV,2021-01,6,18.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B001KGX5G4,2017-08,6,13.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B005B9E95M,2017-08,6,9.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07MZGSKP7,2018-07,6,10.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00UYBJEMA,2016-05,6,22.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B0BZJCGC6G,2018-07,6,29.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B08161LZG3,2018-07,6,6.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B01J1E5LWM,2020-10,6,18.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B08CDF7HG4,2021-01,6,7.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0BVZN62WF,2020-07,6,40.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B0BXHF9S26,2020-07,6,5.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B01N6PLGIR,2017-09,6,10.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B01NCVHZK7,2017-12,6,5.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B07P6FBDBM,2017-12,6,7.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00M0YXT0W,2020-02,6,22.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B010GO08V0,2020-02,6,7.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B082SKJK6N,2020-11,6,14.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B07SHPNX8N,2019-12,6,11.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B098W5ND23,2020-05,6,16.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B01GADB068,2019-12,6,8.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01J37BG3A,2019-12,6,27.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B0B75G7ZQW,2017-08,6,3.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B084LXHWLS,2019-02,6,23.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B08D7ZJ26D,2020-12,6,8.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00UNOSLYU,2017-11,6,5.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B07BK1KT3Q,2019-02,6,11.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B00W0WZPRY,2018-03,6,11.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0015UGPWQ,2018-03,6,21.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B002MYZ106,2016-01,6,1.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B07MLSS86T,2020-12,6,10.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B0C62K81PJ,2020-06,6,21.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01HIT0XCA,2017-11,6,40.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07488SRD7,2017-11,6,14.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00MU2WHFM,2018-03,6,26.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00VRD4YJC,2018-05,6,9.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0BTQ84JY7,2018-02,6,50.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0C613NQS9,2020-03,6,20.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00LHR20E4,2016-01,6,11.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B07SDQG31W,2020-11,6,15.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B00LQDI048,2018-02,6,4.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B074Z3XCD2,2018-01,6,7.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B01LZHJF55,2017-07,6,7.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B07QSW5B9J,2020-02,6,25.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B00DZU897S,2019-04,6,7.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B01KKM9M4M,2017-12,6,12.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B000XTJRRA,2017-05,6,50.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B09D3B5DF9,2022-05,6,18.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07C9HH34M,2017-12,6,7.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B07CZNN4WL,2020-05,6,32.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B078W1ZJSN,2020-05,6,22.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B0B81HGSSB,2017-12,6,12.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B01JZNCROY,2018-04,6,17.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B07GJ8Q5MH,2020-01,6,12.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B07B9LT3YS,2020-01,6,15.0,0.5455,misrepresentation,설명 불일치,0.16667,0.0,0.09412,0.16667,1,1,weak
B01NCVHZK7,2017-12,6,5.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B0C4NG3VSP,2020-10,6,15.0,0.5455,build_quality,제작 품질,0.16667,0.0,0.10051,0.16667,1,1,weak
B016TZKU54,2020-05,12,43.0,0.7059,leak_damage,누수 및 파손 피해,0.16667,0.0,0.12275,0.16667,1,2,strong
B00NMNLNLM,2017-04,6,17.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B01KKM9M4M,2017-12,6,12.0,0.5455,return_intent,반품 의사,0.16667,0.0,0.09486,0.16667,1,1,weak
B08X9GYJLM,2023-02,10,30.0,0.6667,purchase_warning,구매 경고,0.2,0.03333,0.14257,0.16667,1,2,strong
B0032JTS5E,2019-02,12,36.0,0.7059,durability_failure,내구성 고장,0.16667,0.0,0.14003,0.16667,1,2,strong
B0BLKB8WR3,2018-05,6,21.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
B00UNOSLYU,2019-03,6,18.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B08CW52TWQ,2021-06,12,23.0,0.7059,durability_failure,내구성 고장,0.16667,0.0,0.14003,0.16667,1,2,strong
B082DQDDBV,2020-03,6,29.0,0.5455,purchase_warning,구매 경고,0.16667,0.0,0.10351,0.16667,1,1,weak
B077VS2WTH,2020-06,6,30.0,0.5455,leak_damage,누수 및 파손 피해,0.16667,0.0,0.0988,0.16667,1,1,weak
B01BH6EHC2,2017-07,12,5.0,0.7059,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.12368,0.16667,1,2,strong
B00BZUCF3O,2017-07,6,20.0,0.5455,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.10023,0.16667,1,1,weak
B00266BXV6,2017-04,12,30.0,0.7059,refund_warranty_cs,환불 보증 고객대응,0.16667,0.0,0.12368,0.16667,1,2,strong
B07SPLBDKY,2019-11,6,30.0,0.5455,incompatibility,호환 및 규격,0.16667,0.0,0.10909,0.16667,1,1,weak
B01GOYBPZO,2017-08,6,9.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B01I0GF0LY,2019-02,6,3.0,0.5455,durability_failure,내구성 고장,0.16667,0.0,0.12551,0.16667,1,1,weak
B01CC7N5PU,2018-05,6,22.0,0.5455,performance,성능 미달,0.16667,0.0,0.10252,0.16667,1,1,weak
